Va_rms_pre,Va_rms_flt,Vb_rms_flt,Vc_rms_flt,Va_sag,Vb_sag,Vc_sag,Ia_rms_flt,Ib_rms_flt,Ic_rms_flt,Ia_peak,Ib_peak,Ic_peak,I_max_peak,Va_H2,Va_H3,Va_H5,Ia_H2,Ia_H3,Ib_H2,Ib_H3,Va_thd,Ia_thd,V0_ratio,V2_ratio,V_imbalance,I_imbalance,Ib_Ia_ratio,Ic_Ia_ratio,fault_bus,fault_type,label,Rf_pu
1.0324,1.00657,0.6549,0.65477,0.02502,0.36569,0.36622,0.30003,0.72869,0.68746,0.43919,1.12887,1.02527,1.12887,0.00017,0.00082,0.00044,0.00067,0.00188,0.09765,0.00043,0.00155,0.00338,0.0,0.0,0.30371,0.47553,2.42873,2.29131,5,Line_to_Line,3,0.002336
1.03284,1.00634,0.65448,0.65489,0.02566,0.36624,0.36631,0.3003,0.7283,0.68816,0.43215,1.12949,1.0302,1.12949,0.00037,0.00038,0.0005,0.00042,0.00093,0.09823,0.00039,0.00115,0.00375,0.0,0.0,0.30371,0.47524,2.42526,2.29159,5,Line_to_Line,3,0.002637
1.03246,1.00656,0.65479,0.65566,0.02508,0.36593,0.36538,0.29945,0.7282,0.6879,0.43057,1.13062,1.03132,1.13062,0.0004,0.00031,0.0001,0.00101,0.00154,0.09761,0.00043,0.00142,0.00397,0.0,0.0,0.30327,0.47635,2.4318,2.29719,5,Line_to_Line,3,0.002976
1.03285,1.00704,0.65578,0.65502,0.02499,0.36529,0.36586,0.29962,0.72859,0.68772,0.43018,1.12454,1.02297,1.12454,0.00029,0.00038,0.00053,0.00111,0.0016,0.09726,0.00018,0.00126,0.00405,0.0,0.0,0.30342,0.47616,2.43168,2.29529,5,Line_to_Line,3,0.00336
1.03283,1.00703,0.65492,0.65498,0.02498,0.36581,0.36606,0.29964,0.72811,0.68822,0.43392,1.12364,1.03707,1.12364,0.00033,0.00029,0.00011,0.00226,0.00213,0.09802,0.00034,0.00106,0.00496,0.0,0.0,0.30392,0.47614,2.42995,2.29682,5,Line_to_Line,3,0.003793
1.0322,1.00636,0.65553,0.65547,0.02503,0.36522,0.36499,0.30015,0.72867,0.68786,0.43295,1.12697,1.03301,1.12697,0.00016,3e-05,0.00052,0.00244,0.00137,0.0975,0.00055,0.00126,0.00478,0.0,0.0,0.30281,0.47546,2.42765,2.2917,5,Line_to_Line,3,0.004281
1.03284,1.00649,0.65506,0.65521,0.02551,0.36566,0.3655,0.29962,0.72892,0.68798,0.43234,1.12976,1.02848,1.12976,0.00018,0.00019,0.00038,0.00086,0.00065,0.09785,0.00058,0.00119,0.00358,0.0,0.0,0.30332,0.47634,2.43281,2.29614,5,Line_to_Line,3,0.004833
1.03313,1.0068,0.65564,0.6546,0.02548,0.36503,0.36619,0.30022,0.72868,0.68835,0.43279,1.13129,1.03625,1.13129,4e-05,0.00026,0.00037,0.00201,0.00053,0.09732,0.0004,0.00066,0.00455,0.0,0.0,0.30356,0.47551,2.42711,2.29277,5,Line_to_Line,3,0.005456
1.03284,1.00682,0.65466,0.65557,0.02519,0.36619,0.36506,0.30037,0.7284,0.6873,0.43799,1.13254,1.03184,1.13254,0.00064,0.00024,0.00082,0.0006,0.00108,0.09755,0.00069,0.00152,0.00475,0.0,0.0,0.30358,0.4749,2.42501,2.28817,5,Line_to_Line,3,0.006158
1.03244,1.00671,0.65531,0.65546,0.02493,0.36534,0.36534,0.30026,0.72851,0.68755,0.43811,1.12882,1.02434,1.12882,0.00054,0.00066,0.00019,0.00045,0.00304,0.09754,0.00058,0.00149,0.00524,0.0,0.0,0.3032,0.47517,2.42628,2.28988,5,Line_to_Line,3,0.006952
1.03306,1.00676,0.65551,0.65533,0.02546,0.36529,0.36547,0.30013,0.72866,0.68753,0.43335,1.12508,1.0272,1.12508,0.00039,0.00034,0.00013,0.00182,0.00322,0.09754,0.00056,0.00108,0.00538,0.0,0.0,0.30319,0.4754,2.42784,2.2908,5,Line_to_Line,3,0.007848
1.03271,1.00715,0.65505,0.65518,0.02475,0.36563,0.36592,0.30035,0.72874,0.68733,0.43547,1.12853,1.03275,1.12853,0.00028,0.00056,0.0002,0.00188,0.00065,0.09782,0.0003,0.00146,0.00513,0.0,0.0,0.30382,0.47503,2.42628,2.28839,5,Line_to_Line,3,0.008859
1.03244,1.00659,0.65565,0.65489,0.02503,0.36558,0.36582,0.2999,0.72848,0.68795,0.43385,1.12166,1.03671,1.12166,0.00041,0.00013,0.00059,0.00125,0.00234,0.09773,0.00077,0.00147,0.00463,0.0,0.0,0.30324,0.4758,2.42904,2.29393,5,Line_to_Line,3,0.01
1.03223,1.00636,0.65528,0.65523,0.02506,0.36552,0.36573,0.30017,0.72879,0.68795,0.43812,1.13255,1.03725,1.13255,0.00023,0.00028,0.0006,0.00058,0.00195,0.09754,0.00101,0.0017,0.00446,0.0,0.0,0.30308,0.4755,2.42791,2.29184,5,Line_to_Line,3,0.011288
1.0329,1.00669,0.65489,0.65551,0.02537,0.3661,0.36552,0.30018,0.72822,0.68752,0.43685,1.1245,1.02654,1.1245,0.00051,0.00021,0.00014,0.00221,0.00263,0.09726,0.00051,0.00126,0.00544,0.0,0.0,0.30339,0.47518,2.42591,2.29033,5,Line_to_Line,3,0.012743
1.03315,1.00686,0.65591,0.65577,0.02544,0.36523,0.36451,0.30041,0.72844,0.68727,0.43508,1.13569,1.02641,1.13569,0.00052,0.00085,0.00018,0.00143,0.00117,0.09749,0.00058,0.00137,0.00367,0.0,0.0,0.30279,0.47485,2.42483,2.28778,5,Line_to_Line,3,0.014384
1.03278,1.00642,0.65542,0.65517,0.02552,0.36548,0.36613,0.30011,0.72804,0.68749,0.42983,1.12773,1.02983,1.12773,0.00031,0.00048,0.00041,0.00213,0.00089,0.09728,0.00097,0.00135,0.00531,0.0,0.0,0.30309,0.47522,2.4259,2.29079,5,Line_to_Line,3,0.016238
1.033,1.00703,0.65523,0.65511,0.02515,0.36564,0.36558,0.29994,0.72838,0.68808,0.43039,1.12765,1.02692,1.12765,0.00023,0.00071,0.00025,0.0017,0.00093,0.09791,0.0008,0.00135,0.0049,0.0,0.0,0.30367,0.47575,2.42844,2.29407,5,Line_to_Line,3,0.01833
1.03332,1.00679,0.65488,0.65538,0.02567,0.3659,0.3653,0.30012,0.72861,0.68757,0.43187,1.12465,1.02849,1.12465,0.00057,0.00047,0.00038,0.00154,0.00074,0.09697,0.00023,0.00145,0.00423,0.0,0.0,0.30354,0.4754,2.42772,2.29096,5,Line_to_Line,3,0.020691
1.03253,1.00658,0.65575,0.65486,0.02513,0.36559,0.36612,0.29983,0.72832,0.68858,0.42889,1.12734,1.0334,1.12734,7e-05,0.00057,0.0006,0.00151,0.00203,0.09801,0.00081,0.00143,0.00441,0.0,0.0,0.30319,0.47604,2.4291,2.29654,5,Line_to_Line,3,0.023357
1.03289,1.00618,0.65506,0.65551,0.02586,0.3657,0.36546,0.30003,0.72834,0.68764,0.44144,1.13005,1.02944,1.13005,0.00039,0.00066,0.00036,0.00038,0.00209,0.09674,0.00017,0.00124,0.00445,0.0,0.0,0.30292,0.47547,2.42753,2.29188,5,Line_to_Line,3,0.026367
1.03325,1.00629,0.65568,0.65522,0.02609,0.36499,0.36582,0.30087,0.72879,0.68798,0.43384,1.13126,1.03247,1.13126,0.00042,0.00029,0.00055,0.001,0.0012,0.09729,0.00083,0.0016,0.00392,0.0,0.0,0.30282,0.47451,2.42227,2.28666,5,Line_to_Line,3,0.029764
1.03307,1.00665,0.65512,0.65543,0.02557,0.36597,0.36522,0.29996,0.72796,0.68811,0.43315,1.12554,1.02934,1.12554,0.00028,0.0003,2e-05,0.00071,0.00209,0.09805,0.00103,0.00133,0.00508,0.0,0.0,0.30327,0.47561,2.42689,2.29403,5,Line_to_Line,3,0.033598
1.03295,1.00699,0.65549,0.65568,0.02513,0.3655,0.36503,0.29992,0.72857,0.68798,0.4318,1.13291,1.03174,1.13291,0.00027,0.00016,0.00015,0.00081,0.00072,0.09783,0.00013,0.00111,0.00329,0.0,0.0,0.30318,0.4758,2.42919,2.29384,5,Line_to_Line,3,0.037927
1.03294,1.00616,0.65487,0.65519,0.02593,0.36609,0.36578,0.30005,0.72818,0.6872,0.42751,1.13092,1.02859,1.13092,0.00074,0.00053,0.00017,0.00162,0.00135,0.09695,0.00014,0.00139,0.00472,0.0,0.0,0.30319,0.47527,2.42688,2.2903,5,Line_to_Line,3,0.042813
1.03302,1.00704,0.65549,0.6552,0.02515,0.36534,0.36604,0.29993,0.72862,0.68814,0.4311,1.1208,1.02859,1.1208,0.00011,0.00032,0.00051,0.00078,0.00066,0.09669,0.00035,0.00101,0.00456,0.0,0.0,0.30348,0.47586,2.42929,2.29432,5,Line_to_Line,3,0.048329
1.03282,1.00654,0.65493,0.65539,0.02544,0.36602,0.36571,0.30003,0.72831,0.68829,0.43589,1.12274,1.02838,1.12274,0.00012,0.00029,0.00027,0.00205,0.00106,0.09652,0.00087,0.00152,0.00544,0.0,0.0,0.30333,0.47566,2.42743,2.29405,5,Line_to_Line,3,0.054556
1.03292,1.00671,0.65518,0.65549,0.02537,0.36557,0.36574,0.29994,0.72864,0.68773,0.43042,1.12847,1.02773,1.12847,0.00015,0.00068,0.00029,0.00146,0.00115,0.09744,0.00012,0.0015,0.00363,0.0,0.0,0.30325,0.47572,2.42927,2.29289,5,Line_to_Line,3,0.061585
1.03307,1.00669,0.65543,0.65517,0.02553,0.36538,0.36561,0.30033,0.72866,0.68798,0.43187,1.12692,1.03019,1.12692,0.00056,0.00047,0.00073,0.00142,0.00217,0.09732,0.00078,0.0014,0.0049,0.0,0.0,0.30327,0.47524,2.42619,2.29073,5,Line_to_Line,3,0.069519
1.03301,1.00618,0.65554,0.65531,0.02597,0.36532,0.36559,0.30047,0.72839,0.68779,0.43111,1.13474,1.03448,1.13474,0.0004,0.00048,0.00042,0.00194,0.00078,0.09759,0.00085,0.00128,0.0045,0.0,0.0,0.30277,0.47491,2.42421,2.28906,5,Line_to_Line,3,0.078476
1.03272,1.00697,0.65543,0.65562,0.02493,0.36537,0.36535,0.29937,0.72819,0.68751,0.43456,1.1293,1.02877,1.1293,0.00066,0.00057,9e-05,0.0006,0.00145,0.09758,0.00043,0.00143,0.00423,0.0,0.0,0.30323,0.47635,2.43243,2.29656,5,Line_to_Line,3,0.088587
1.03354,1.00662,0.65523,0.65501,0.02604,0.36587,0.36572,0.29935,0.7285,0.68795,0.43217,1.12896,1.02785,1.12896,0.00052,0.00053,0.00011,0.00098,0.00083,0.09758,0.00055,0.00123,0.00238,0.0,0.0,0.30343,0.47659,2.43357,2.29812,5,Line_to_Line,3,0.1
1.03314,0.75159,0.28233,0.28164,0.27252,0.72653,0.7273,0.30011,0.29288,0.4523,0.42934,0.61183,0.8444,0.8444,0.00058,0.00052,0.00083,0.00159,0.00139,0.37233,0.29682,0.00159,0.00467,0.0,0.0,0.71392,0.29811,0.97592,1.50713,1,Double_Line_to_Ground,4,0.0
1.03289,0.75152,0.28224,0.2824,0.27241,0.72675,0.72655,0.29964,0.29297,0.45294,0.43417,0.61443,0.85784,0.85784,0.00042,0.00038,0.00022,0.00134,0.00214,0.37184,0.29626,0.0012,0.00486,0.0,0.0,0.71298,0.29963,0.97772,1.51161,1,Double_Line_to_Ground,4,0.001
1.03305,0.75158,0.28281,0.2822,0.27246,0.72626,0.72677,0.30059,0.29337,0.45245,0.43076,0.61873,0.8548,0.8548,0.0003,0.00021,0.00071,0.00144,0.00213,0.37075,0.29485,0.00141,0.00479,0.0,0.0,0.71255,0.29715,0.97601,1.50523,1,Double_Line_to_Ground,4,0.001129
1.03288,0.75186,0.28239,0.28225,0.27207,0.72646,0.72679,0.3008,0.29251,0.45219,0.43298,0.61452,0.84919,0.84919,0.00081,0.00115,0.00021,0.00196,0.00087,0.37089,0.29709,0.00198,0.00384,0.0,0.0,0.71331,0.29753,0.97242,1.50326,1,Double_Line_to_Ground,4,0.001274
1.03267,0.7511,0.28179,0.28239,0.27266,0.72732,0.72654,0.2996,0.29289,0.45272,0.43029,0.62612,0.84669,0.84669,0.00027,0.00062,0.00025,0.00114,0.00153,0.37061,0.2981,0.00187,0.00486,0.0,0.0,0.71317,0.29941,0.97762,1.51109,1,Double_Line_to_Ground,4,0.001438
1.03324,0.75143,0.28211,0.28252,0.27275,0.72677,0.72644,0.30031,0.29253,0.4524,0.43431,0.62138,0.84871,0.84871,0.0005,0.00048,0.00054,0.00053,0.00104,0.37266,0.2962,0.00146,0.00434,0.0,0.0,0.7129,0.29845,0.97409,1.50643,1,Double_Line_to_Ground,4,0.001624
1.0334,0.75182,0.28269,0.28285,0.27248,0.72637,0.72628,0.29972,0.29304,0.45243,0.4358,0.61627,0.84526,0.84526,0.00101,0.00073,0.00037,0.0021,0.00098,0.37247,0.29562,0.00173,0.00412,0.0,0.0,0.7121,0.29861,0.97771,1.50952,1,Double_Line_to_Ground,4,0.001833
1.0329,0.75164,0.28281,0.2826,0.2723,0.72623,0.72631,0.30015,0.29242,0.45291,0.43322,0.61649,0.84583,0.84583,0.00046,0.00077,0.00042,0.00041,0.00138,0.37196,0.29873,0.00138,0.00504,0.0,0.0,0.7121,0.29962,0.97424,1.50894,1,Double_Line_to_Ground,4,0.002069
1.03274,0.75118,0.28258,0.28301,0.27263,0.72645,0.7259,0.29959,0.29277,0.45256,0.43047,0.61843,0.84442,0.84442,0.00051,0.00026,0.0004,0.00067,0.00048,0.37098,0.2954,0.00166,0.00316,0.0,0.0,0.71142,0.29931,0.97723,1.51058,1,Double_Line_to_Ground,4,0.002336
1.03276,0.75158,0.28232,0.28323,0.27226,0.72665,0.72566,0.30048,0.29192,0.45303,0.43216,0.61078,0.85357,0.85357,0.00046,0.00014,0.00049,0.00067,0.00152,0.37194,0.29747,0.00153,0.00438,0.0,0.0,0.71185,0.30002,0.97152,1.50768,1,Double_Line_to_Ground,4,0.002637
1.03299,0.75189,0.28273,0.28249,0.27213,0.72615,0.72644,0.29979,0.29217,0.45199,0.43113,0.61186,0.84288,0.84288,0.0003,0.00035,0.00086,0.00132,0.00066,0.37092,0.29799,0.00188,0.00401,0.0,0.0,0.71259,0.29889,0.97458,1.5077,1,Double_Line_to_Ground,4,0.002976
1.03272,0.75135,0.28327,0.28283,0.27245,0.72567,0.72621,0.30045,0.29268,0.45263,0.43305,0.61519,0.84165,0.84165,0.00111,0.0003,0.00021,0.00038,0.00067,0.36913,0.29597,0.0017,0.00365,0.0,0.0,0.71093,0.29849,0.97414,1.50653,1,Double_Line_to_Ground,4,0.00336
1.03295,0.7515,0.28306,0.28255,0.27247,0.72594,0.72642,0.29987,0.29269,0.45203,0.43141,0.61748,0.85141,0.85141,0.00099,0.00058,0.00026,0.00114,0.00082,0.37033,0.29622,0.0019,0.0027,0.0,0.0,0.71171,0.2982,0.97607,1.50742,1,Double_Line_to_Ground,4,0.003793
1.03257,0.75165,0.28296,0.28356,0.27205,0.72587,0.72535,0.30023,0.29245,0.4525,0.43787,0.61226,0.8432,0.8432,0.00098,0.0004,0.00061,0.00143,0.00103,0.37244,0.29651,0.00187,0.00419,0.0,0.0,0.71067,0.29882,0.97406,1.50715,1,Double_Line_to_Ground,4,0.004281
1.0329,0.75189,0.28347,0.28321,0.27206,0.72553,0.72593,0.29999,0.29248,0.4528,0.43391,0.61164,0.84809,0.84809,0.00065,0.00058,0.00049,0.00289,0.002,0.37185,0.29652,0.00172,0.00513,0.0,0.0,0.7107,0.29956,0.97496,1.50936,1,Double_Line_to_Ground,4,0.004833
1.03278,0.75188,0.28295,0.28397,0.27198,0.72602,0.72518,0.3006,0.29246,0.45262,0.43203,0.61636,0.85035,0.85035,0.00023,0.00012,0.00072,0.00106,0.00134,0.37097,0.29756,0.00139,0.00376,0.0,0.0,0.71037,0.29855,0.97291,1.50573,1,Double_Line_to_Ground,4,0.005456
1.03304,0.75145,0.28352,0.28358,0.27258,0.7255,0.72554,0.29973,0.29242,0.45272,0.43016,0.61451,0.84304,0.84304,0.00053,0.00091,0.00078,0.00089,0.00067,0.37184,0.29891,0.00224,0.00222,0.0,0.0,0.70972,0.29984,0.97562,1.51044,1,Double_Line_to_Ground,4,0.006158
1.03298,0.75139,0.28353,0.28296,0.2726,0.7256,0.72598,0.29962,0.29256,0.4528,0.43381,0.6161,0.84896,0.84896,0.00099,5e-05,0.00034,0.00102,0.00153,0.37032,0.29841,0.00187,0.0044,0.0,0.0,0.71045,0.29992,0.97645,1.51123,1,Double_Line_to_Ground,4,0.006952
1.03221,0.75232,0.28448,0.28351,0.27115,0.72455,0.72539,0.30037,0.29218,0.45243,0.43384,0.61567,0.84638,0.84638,0.00035,0.00031,0.00065,0.00069,0.00098,0.37061,0.29909,0.00173,0.0041,0.0,0.0,0.70941,0.29887,0.97274,1.50625,1,Double_Line_to_Ground,4,0.007848
1.03285,0.75228,0.28392,0.28405,0.27164,0.72501,0.72496,0.29982,0.29265,0.45228,0.43202,0.61648,0.84714,0.84714,0.00028,0.00054,0.00088,0.00148,0.00225,0.37051,0.29685,0.00153,0.00371,0.0,0.0,0.70941,0.29873,0.97609,1.50853,1,Double_Line_to_Ground,4,0.008859
1.03323,0.75288,0.28418,0.28455,0.27133,0.725,0.72478,0.30031,0.29188,0.45202,0.43334,0.61708,0.84578,0.84578,0.00042,0.00074,0.00026,0.00035,0.00198,0.37017,0.29471,0.00183,0.00425,0.0,0.0,0.709,0.29866,0.97191,1.50518,1,Double_Line_to_Ground,4,0.01
1.03305,0.75173,0.28494,0.28503,0.27232,0.72422,0.72406,0.3009,0.29298,0.4521,0.43539,0.61927,0.84624,0.84624,0.00061,0.00025,0.00041,0.00204,0.00102,0.37019,0.29661,0.00207,0.00403,0.0,0.0,0.70627,0.29667,0.97368,1.50247,1,Double_Line_to_Ground,4,0.011288
1.0328,0.75276,0.28516,0.2847,0.27114,0.72387,0.72439,0.2998,0.29283,0.45235,0.43008,0.61636,0.84566,0.84566,0.00042,0.00027,0.00085,0.00069,0.00214,0.3688,0.29597,0.00162,0.00421,0.0,0.0,0.70744,0.29863,0.97675,1.50882,1,Double_Line_to_Ground,4,0.012743
1.033,0.7521,0.28517,0.2854,0.27193,0.72378,0.72359,0.30019,0.29262,0.45309,0.43145,0.62284,0.84832,0.84832,0.00086,0.00069,0.00011,0.00174,0.00039,0.37246,0.29655,0.00162,0.00453,0.0,0.0,0.70587,0.29963,0.97479,1.50936,1,Double_Line_to_Ground,4,0.014384
1.03308,0.7523,0.28574,0.28589,0.27179,0.72332,0.72319,0.29987,0.29204,0.4524,0.43128,0.61294,0.84932,0.84932,0.00077,0.0009,0.00034,0.00117,0.00025,0.37268,0.29641,0.00157,0.00566,0.0,0.0,0.70469,0.29961,0.97388,1.50864,1,Double_Line_to_Ground,4,0.016238
1.03348,0.75261,0.28669,0.28611,0.27177,0.7224,0.72306,0.29996,0.29239,0.45282,0.43263,0.61402,0.85286,0.85286,0.00025,0.00064,0.00068,0.00139,0.00113,0.3719,0.2952,0.00176,0.00296,0.0,0.0,0.7035,0.29977,0.97476,1.50963,1,Double_Line_to_Ground,4,0.01833
1.03352,0.7532,0.28668,0.28705,0.27123,0.72247,0.72201,0.29982,0.29266,0.45291,0.43243,0.6184,0.84805,0.84805,0.00044,0.00076,0.00052,0.00251,0.0015,0.37177,0.29797,0.00162,0.00551,0.0,0.0,0.70288,0.29975,0.97612,1.51064,1,Double_Line_to_Ground,4,0.020691
1.03247,0.75294,0.28724,0.28766,0.27074,0.7219,0.72168,0.29946,0.29204,0.45267,0.43781,0.61099,0.85506,0.85506,0.00026,0.00082,9e-05,0.00179,0.00062,0.37316,0.29684,0.00129,0.00375,0.0,0.0,0.70112,0.30056,0.97523,1.51162,1,Double_Line_to_Ground,4,0.023357
1.0327,0.75346,0.2883,0.28864,0.2704,0.72091,0.72047,0.30023,0.29257,0.45286,0.43217,0.61037,0.8467,0.8467,0.00069,0.00022,0.00022,0.00136,0.00263,0.36906,0.29892,0.00159,0.00488,0.0,0.0,0.69901,0.29926,0.97451,1.50841,1,Double_Line_to_Ground,4,0.026367
1.03348,0.75409,0.28901,0.28891,0.27034,0.72014,0.72033,0.30036,0.29201,0.45277,0.43418,0.61963,0.84607,0.84607,0.00015,0.00038,0.00028,0.00331,0.00082,0.37063,0.29697,0.0017,0.00454,0.0,0.0,0.69839,0.29965,0.97219,1.50744,1,Double_Line_to_Ground,4,0.029764
1.03284,0.75395,0.28922,0.28994,0.27003,0.72002,0.7193,0.30018,0.29282,0.45262,0.43437,0.61658,0.84543,0.84543,0.00065,0.00012,0.00065,0.00119,0.00192,0.37109,0.29739,0.00142,0.00479,0.0,0.0,0.69667,0.29862,0.97549,1.50784,1,Double_Line_to_Ground,4,0.033598
1.03292,0.75457,0.2908,0.29011,0.26948,0.71848,0.71903,0.29959,0.2922,0.45231,0.43213,0.62222,0.84458,0.84458,0.00104,0.00073,0.0006,0.00229,0.00122,0.37169,0.29856,0.00175,0.00354,0.0,0.0,0.69505,0.29962,0.97531,1.50975,1,Double_Line_to_Ground,4,0.037927
1.03299,0.75484,0.29114,0.29165,0.26927,0.7182,0.71749,0.29986,0.2923,0.45293,0.4336,0.61449,0.84354,0.84354,0.00043,0.00095,0.00091,0.0011,0.00217,0.36831,0.29781,0.00214,0.00462,0.0,0.0,0.69293,0.30017,0.97479,1.51048,1,Double_Line_to_Ground,4,0.042813
1.03289,0.75465,0.29273,0.29294,0.26938,0.71645,0.71637,0.30001,0.29225,0.45212,0.43699,0.61067,0.84561,0.84561,0.00016,0.00049,0.00014,0.00094,0.00239,0.37087,0.29724,0.00126,0.00383,0.0,0.0,0.68911,0.29873,0.97413,1.50704,1,Double_Line_to_Ground,4,0.048329
1.03217,0.75604,0.29394,0.29483,0.26753,0.71558,0.71447,0.3003,0.29222,0.45247,0.43464,0.62042,0.8471,0.8471,4e-05,0.0005,0.00049,0.00188,0.00188,0.37029,0.29581,0.00132,0.00475,0.0,0.0,0.68658,0.29897,0.97311,1.50673,1,Double_Line_to_Ground,4,0.054556
1.03298,0.75694,0.29539,0.29579,0.26723,0.71395,0.71362,0.29978,0.29285,0.45254,0.43272,0.61208,0.84357,0.84357,0.00061,0.00077,0.00016,0.00063,0.0016,0.36993,0.29544,0.00145,0.00342,0.0,0.0,0.68444,0.29893,0.97688,1.50954,1,Double_Line_to_Ground,4,0.061585
1.03279,0.75732,0.29766,0.2976,0.26672,0.71182,0.71169,0.29982,0.29249,0.45269,0.43569,0.61735,0.84941,0.84941,0.00046,0.00019,0.00064,0.0012,0.00056,0.37131,0.29578,0.00183,0.00481,0.0,0.0,0.67973,0.29959,0.97556,1.50988,1,Double_Line_to_Ground,4,0.069519
1.03294,0.7577,0.29984,0.29938,0.26647,0.70978,0.71018,0.30047,0.29184,0.45181,0.43638,0.61633,0.84461,0.84461,0.00028,0.00019,0.00033,0.00094,0.00037,0.3719,0.29836,0.00169,0.00483,0.0,0.0,0.67518,0.29816,0.97128,1.50368,1,Double_Line_to_Ground,4,0.078476
1.03267,0.75879,0.30149,0.30222,0.26521,0.70821,0.70754,0.30079,0.29272,0.45313,0.43345,0.62144,0.84643,0.84643,0.00054,0.00077,0.00068,0.0023,0.00166,0.37062,0.29778,0.00175,0.00511,0.0,0.0,0.67074,0.29882,0.97317,1.50647,1,Double_Line_to_Ground,4,0.088587
1.03275,0.75922,0.30476,0.30402,0.26486,0.70503,0.70571,0.29969,0.29228,0.45264,0.43449,0.61282,0.84451,0.84451,0.0005,0.0004,0.00066,0.00143,0.0017,0.37062,0.29576,0.00183,0.00485,0.0,0.0,0.66495,0.29993,0.97526,1.51036,1,Double_Line_to_Ground,4,0.1
1.03366,0.75505,0.29268,0.29265,0.26954,0.71661,0.71662,0.29984,0.28621,0.44584,0.43505,0.61032,0.82994,0.82994,0.00061,0.00055,0.00057,0.00112,0.00169,0.37287,0.29687,0.002,0.00488,0.0,0.0,0.68994,0.29619,0.95456,1.48695,2,Double_Line_to_Ground,4,0.0
1.03231,0.75546,0.29268,0.29344,0.26818,0.71644,0.71581,0.30007,0.28749,0.44636,0.43548,0.60647,0.83492,0.83492,0.00061,0.00017,0.00111,0.00074,0.00225,0.37119,0.29644,0.002,0.00534,0.0,0.0,0.68934,0.29513,0.95807,1.48749,2,Double_Line_to_Ground,4,0.001
1.03235,0.7557,0.293,0.29295,0.26798,0.71632,0.71639,0.29965,0.28746,0.44659,0.43175,0.60527,0.83686,0.83686,0.00024,0.00084,0.0007,0.00125,0.00084,0.37016,0.29664,0.00233,0.0034,0.0,0.0,0.68979,0.2961,0.95932,1.4904,2,Double_Line_to_Ground,4,0.001129
1.03312,0.75535,0.29299,0.29285,0.26886,0.71621,0.71649,0.30005,0.28693,0.44634,0.43235,0.60512,0.83337,0.83337,0.0004,0.00125,0.00047,0.00147,0.00082,0.37014,0.29742,0.00184,0.00378,0.0,0.0,0.68958,0.29585,0.95626,1.48755,2,Double_Line_to_Ground,4,0.001274
1.03287,0.75513,0.29342,0.29318,0.2689,0.71593,0.71601,0.29962,0.28689,0.44656,0.43254,0.6035,0.83047,0.83047,0.00032,0.00067,0.0004,0.00158,0.00191,0.37066,0.29537,0.00158,0.00441,0.0,0.0,0.68841,0.29681,0.95751,1.49045,2,Double_Line_to_Ground,4,0.001438
1.03285,0.75555,0.29296,0.29292,0.26848,0.71647,0.71628,0.29999,0.28738,0.44614,0.43222,0.60837,0.83793,0.83793,0.00047,0.00044,0.00083,0.00077,0.00138,0.37026,0.29603,0.00151,0.00458,0.0,0.0,0.68974,0.29504,0.95797,1.48721,2,Double_Line_to_Ground,4,0.001624
1.03339,0.75584,0.29283,0.29325,0.26858,0.71646,0.71618,0.30005,0.28677,0.44621,0.43276,0.60533,0.83595,0.83595,0.0009,8e-05,0.00036,0.00173,0.00085,0.37043,0.29382,0.00131,0.00447,0.0,0.0,0.68977,0.29584,0.95576,1.48715,2,Double_Line_to_Ground,4,0.001833
1.03232,0.7556,0.29275,0.29299,0.26806,0.71659,0.71635,0.30013,0.2874,0.44718,0.43321,0.61046,0.83552,0.83552,0.00083,0.00022,0.00048,0.00275,0.0013,0.36869,0.29665,0.00214,0.00513,0.0,0.0,0.68995,0.29654,0.95759,1.48997,2,Double_Line_to_Ground,4,0.002069
1.03292,0.75567,0.29305,0.29379,0.26841,0.71628,0.71561,0.30044,0.28682,0.44664,0.43186,0.60167,0.83649,0.83649,0.00098,0.00046,0.00062,0.00146,0.00082,0.37049,0.29636,0.00212,0.0039,0.0,0.0,0.68863,0.29599,0.95466,1.48662,2,Double_Line_to_Ground,4,0.002336
1.03312,0.75526,0.29351,0.29344,0.26895,0.71585,0.71608,0.29961,0.28725,0.44702,0.43165,0.60302,0.83438,0.83438,0.00057,0.00059,0.00054,0.00099,0.00187,0.37124,0.29534,0.00166,0.00501,0.0,0.0,0.68811,0.2971,0.95875,1.49198,2,Double_Line_to_Ground,4,0.002637
1.03254,0.75595,0.29351,0.29362,0.26788,0.71586,0.71559,0.30047,0.28723,0.44603,0.43575,0.60062,0.83348,0.83348,0.00129,0.0002,0.00022,0.00312,0.00137,0.37181,0.29373,0.00211,0.00631,0.0,0.0,0.68853,0.29443,0.95593,1.48444,2,Double_Line_to_Ground,4,0.002976
1.03284,0.75561,0.29416,0.29367,0.26841,0.71519,0.71562,0.29999,0.28737,0.44631,0.43445,0.60631,0.83615,0.83615,0.00088,0.00076,0.00041,0.00156,0.00092,0.3727,0.29541,0.00165,0.00342,0.0,0.0,0.68733,0.29532,0.95795,1.48777,2,Double_Line_to_Ground,4,0.00336
